country_region,date,confirmed,yesterday_confirmed,daily_case_increase
Moldova,2020-06-01,8360,8251.0,109.0
Moldova,2020-06-02,8548,8360.0,188.0
Moldova,2020-06-03,8795,8548.0,247.0
Moldova,2020-06-04,9018,8795.0,223.0
Moldova,2020-06-05,9247,9018.0,229.0
Moldova,2020-06-06,9511,9247.0,264.0
Moldova,2020-06-07,9700,9511.0,189.0
Moldova,2020-06-08,9807,9700.0,107.0
Moldova,2020-06-09,10025,9807.0,218.0
Moldova,2020-06-10,10321,10025.0,296.0
Moldova,2020-06-11,10727,10321.0,406.0
Moldova,2020-06-12,11093,10727.0,366.0
Moldova,2020-06-13,11459,11093.0,366.0
Moldova,2020-06-14,11740,11459.0,281.0
Moldova,2020-06-15,11879,11740.0,139.0
Moldova,2020-06-16,12254,11879.0,375.0
Moldova,2020-06-17,12732,12254.0,478.0
Moldova,2020-06-18,13106,12732.0,374.0
Moldova,2020-06-19,13556,13106.0,450.0
Moldova,2020-06-20,13953,13556.0,397.0
Moldova,2020-06-21,14200,13953.0,247.0
Moldova,2020-06-22,14363,14200.0,163.0
Moldova,2020-06-23,14714,14363.0,351.0
Moldova,2020-06-24,15078,14714.0,364.0
Moldova,2020-06-25,15453,15078.0,375.0
Moldova,2020-06-26,15776,15453.0,323.0
Moldova,2020-06-27,16080,15776.0,304.0
Moldova,2020-06-28,16250,16080.0,170.0
Moldova,2020-06-29,16357,16250.0,107.0
Moldova,2020-06-30,16613,16357.0,256.0
Moldova,2020-07-01,16898,16613.0,285.0
Moldova,2020-07-02,17150,16898.0,252.0
Moldova,2020-07-03,17445,17150.0,295.0
Moldova,2020-07-04,17672,17445.0,227.0
Moldova,2020-07-05,17814,17672.0,142.0
Moldova,2020-07-06,17906,17814.0,92.0
Moldova,2020-07-07,18141,17906.0,235.0
Moldova,2020-07-08,18471,18141.0,330.0
Moldova,2020-07-09,18666,18471.0,195.0
Moldova,2020-07-10,18924,18666.0,258.0
Moldova,2020-07-11,19208,18924.0,284.0
Moldova,2020-07-12,19382,19208.0,174.0
Moldova,2020-07-13,19439,19382.0,57.0
Moldova,2020-07-14,19708,19439.0,269.0
Moldova,2020-07-15,20040,19708.0,332.0
Moldova,2020-07-16,20264,20040.0,224.0
Moldova,2020-07-17,20494,20264.0,230.0
Moldova,2020-07-18,20794,20494.0,300.0
Moldova,2020-07-19,20980,20794.0,186.0
Moldova,2020-07-20,21115,20980.0,135.0
Moldova,2020-07-21,21442,21115.0,327.0
Moldova,2020-07-22,21798,21442.0,356.0
Moldova,2020-07-23,22105,21798.0,307.0
Moldova,2020-07-24,22483,22105.0,378.0
Moldova,2020-07-25,22828,22483.0,345.0
Moldova,2020-07-26,23034,22828.0,206.0
Moldova,2020-07-27,23154,23034.0,120.0
Monaco,2020-01-22,0,,
Monaco,2020-01-23,0,0.0,0.0
Monaco,2020-01-24,0,0.0,0.0
Monaco,2020-01-25,0,0.0,0.0
Monaco,2020-01-26,0,0.0,0.0
Monaco,2020-01-27,0,0.0,0.0
Monaco,2020-01-28,0,0.0,0.0
Monaco,2020-01-29,0,0.0,0.0
Monaco,2020-01-30,0,0.0,0.0
Monaco,2020-01-31,0,0.0,0.0
Monaco,2020-02-01,0,0.0,0.0
Monaco,2020-02-02,0,0.0,0.0
Monaco,2020-02-03,0,0.0,0.0
Monaco,2020-02-04,0,0.0,0.0
Monaco,2020-02-05,0,0.0,0.0
Monaco,2020-02-06,0,0.0,0.0
Monaco,2020-02-07,0,0.0,0.0
Monaco,2020-02-08,0,0.0,0.0
Monaco,2020-02-09,0,0.0,0.0
Monaco,2020-02-10,0,0.0,0.0
Monaco,2020-02-11,0,0.0,0.0
Monaco,2020-02-12,0,0.0,0.0
Monaco,2020-02-13,0,0.0,0.0
Monaco,2020-02-14,0,0.0,0.0
Monaco,2020-02-15,0,0.0,0.0
Monaco,2020-02-16,0,0.0,0.0
Monaco,2020-02-17,0,0.0,0.0
Monaco,2020-02-18,0,0.0,0.0
Monaco,2020-02-19,0,0.0,0.0
Monaco,2020-02-20,0,0.0,0.0
Monaco,2020-02-21,0,0.0,0.0
Monaco,2020-02-22,0,0.0,0.0
Monaco,2020-02-23,0,0.0,0.0
Monaco,2020-02-24,0,0.0,0.0
Monaco,2020-02-25,0,0.0,0.0
Monaco,2020-02-26,0,0.0,0.0
Monaco,2020-02-27,0,0.0,0.0
Monaco,2020-02-28,0,0.0,0.0
Monaco,2020-02-29,1,0.0,1.0
Monaco,2020-03-01,1,1.0,0.0
Monaco,2020-03-02,1,1.0,0.0
Monaco,2020-03-03,1,1.0,0.0
Monaco,2020-03-04,1,1.0,0.0
Monaco,2020-03-05,1,1.0,0.0
Monaco,2020-03-06,1,1.0,0.0
Monaco,2020-03-07,1,1.0,0.0
Monaco,2020-03-08,1,1.0,0.0
Monaco,2020-03-09,1,1.0,0.0
Monaco,2020-03-10,1,1.0,0.0
Monaco,2020-03-11,1,1.0,0.0
Monaco,2020-03-12,2,1.0,1.0
Monaco,2020-03-13,2,2.0,0.0
Monaco,2020-03-14,2,2.0,0.0
Monaco,2020-03-15,2,2.0,0.0
Monaco,2020-03-16,7,2.0,5.0
Monaco,2020-03-17,7,7.0,0.0
Monaco,2020-03-18,7,7.0,0.0
Monaco,2020-03-19,7,7.0,0.0
Monaco,2020-03-20,11,7.0,4.0
Monaco,2020-03-21,11,11.0,0.0
Monaco,2020-03-22,23,11.0,12.0
Monaco,2020-03-23,23,23.0,0.0
Monaco,2020-03-24,23,23.0,0.0
Monaco,2020-03-25,31,23.0,8.0
Monaco,2020-03-26,33,31.0,2.0
Monaco,2020-03-27,42,33.0,9.0
Monaco,2020-03-28,42,42.0,0.0
Monaco,2020-03-29,46,42.0,4.0
Monaco,2020-03-30,49,46.0,3.0
Monaco,2020-03-31,52,49.0,3.0
Monaco,2020-04-01,55,52.0,3.0
Monaco,2020-04-02,60,55.0,5.0
Monaco,2020-04-03,64,60.0,4.0
Monaco,2020-04-04,66,64.0,2.0
Monaco,2020-04-05,73,66.0,7.0
Monaco,2020-04-06,77,73.0,4.0
Monaco,2020-04-07,79,77.0,2.0
Monaco,2020-04-08,81,79.0,2.0
Monaco,2020-04-09,84,81.0,3.0
Monaco,2020-04-10,90,84.0,6.0
Monaco,2020-04-11,92,90.0,2.0
Monaco,2020-04-12,93,92.0,1.0
Monaco,2020-04-13,93,93.0,0.0
Monaco,2020-04-14,93,93.0,0.0
Monaco,2020-04-15,93,93.0,0.0
Monaco,2020-04-16,93,93.0,0.0
Monaco,2020-04-17,94,93.0,1.0
Monaco,2020-04-18,94,94.0,0.0
Monaco,2020-04-19,94,94.0,0.0
Monaco,2020-04-20,94,94.0,0.0
Monaco,2020-04-21,94,94.0,0.0
Monaco,2020-04-22,94,94.0,0.0
Monaco,2020-04-23,94,94.0,0.0
Monaco,2020-04-24,94,94.0,0.0
Monaco,2020-04-25,94,94.0,0.0
Monaco,2020-04-26,94,94.0,0.0
Monaco,2020-04-27,95,94.0,1.0
Monaco,2020-04-28,95,95.0,0.0
Monaco,2020-04-29,95,95.0,0.0
Monaco,2020-04-30,95,95.0,0.0
Monaco,2020-05-01,95,95.0,0.0
Monaco,2020-05-02,95,95.0,0.0
Monaco,2020-05-03,95,95.0,0.0
Monaco,2020-05-04,95,95.0,0.0
Monaco,2020-05-05,95,95.0,0.0
Monaco,2020-05-06,95,95.0,0.0
Monaco,2020-05-07,95,95.0,0.0
Monaco,2020-05-08,95,95.0,0.0
Monaco,2020-05-09,96,95.0,1.0
Monaco,2020-05-10,96,96.0,0.0
Monaco,2020-05-11,96,96.0,0.0
Monaco,2020-05-12,96,96.0,0.0
Monaco,2020-05-13,96,96.0,0.0
Monaco,2020-05-14,96,96.0,0.0
Monaco,2020-05-15,96,96.0,0.0
Monaco,2020-05-16,96,96.0,0.0
Monaco,2020-05-17,96,96.0,0.0
Monaco,2020-05-18,97,96.0,1.0
Monaco,2020-05-19,97,97.0,0.0
Monaco,2020-05-20,97,97.0,0.0
Monaco,2020-05-21,97,97.0,0.0
Monaco,2020-05-22,97,97.0,0.0
Monaco,2020-05-23,98,97.0,1.0
Monaco,2020-05-24,98,98.0,0.0
Monaco,2020-05-25,98,98.0,0.0
Monaco,2020-05-26,98,98.0,0.0
Monaco,2020-05-27,98,98.0,0.0
Monaco,2020-05-28,98,98.0,0.0
Monaco,2020-05-29,98,98.0,0.0
Monaco,2020-05-30,99,98.0,1.0
Monaco,2020-05-31,99,99.0,0.0
Monaco,2020-06-01,99,99.0,0.0
Monaco,2020-06-02,99,99.0,0.0
Monaco,2020-06-03,99,99.0,0.0
Monaco,2020-06-04,99,99.0,0.0
Monaco,2020-06-05,99,99.0,0.0
Monaco,2020-06-06,99,99.0,0.0
Monaco,2020-06-07,99,99.0,0.0
Monaco,2020-06-08,99,99.0,0.0
Monaco,2020-06-09,99,99.0,0.0
Monaco,2020-06-10,99,99.0,0.0
Monaco,2020-06-11,99,99.0,0.0
Monaco,2020-06-12,99,99.0,0.0
Monaco,2020-06-13,99,99.0,0.0
Monaco,2020-06-14,99,99.0,0.0
Monaco,2020-06-15,99,99.0,0.0
Monaco,2020-06-16,99,99.0,0.0
Monaco,2020-06-17,99,99.0,0.0
Monaco,2020-06-18,99,99.0,0.0
Monaco,2020-06-19,99,99.0,0.0
Monaco,2020-06-20,99,99.0,0.0
Monaco,2020-06-21,100,99.0,1.0
Monaco,2020-06-22,101,100.0,1.0
Monaco,2020-06-23,101,101.0,0.0
Monaco,2020-06-24,102,101.0,1.0
Monaco,2020-06-25,102,102.0,0.0
Monaco,2020-06-26,102,102.0,0.0
Monaco,2020-06-27,103,102.0,1.0
Monaco,2020-06-28,103,103.0,0.0
Monaco,2020-06-29,103,103.0,0.0
Monaco,2020-06-30,103,103.0,0.0
Monaco,2020-07-01,103,103.0,0.0
Monaco,2020-07-02,106,103.0,3.0
Monaco,2020-07-03,106,106.0,0.0
Monaco,2020-07-04,106,106.0,0.0
Monaco,2020-07-05,108,106.0,2.0
Monaco,2020-07-06,108,108.0,0.0
Monaco,2020-07-07,108,108.0,0.0
Monaco,2020-07-08,108,108.0,0.0
Monaco,2020-07-09,108,108.0,0.0
Monaco,2020-07-10,108,108.0,0.0
Monaco,2020-07-11,109,108.0,1.0
Monaco,2020-07-12,109,109.0,0.0
Monaco,2020-07-13,109,109.0,0.0
Monaco,2020-07-14,109,109.0,0.0
Monaco,2020-07-15,109,109.0,0.0
Monaco,2020-07-16,109,109.0,0.0
Monaco,2020-07-17,109,109.0,0.0
Monaco,2020-07-18,109,109.0,0.0
Monaco,2020-07-19,109,109.0,0.0
Monaco,2020-07-20,109,109.0,0.0
Monaco,2020-07-21,111,109.0,2.0
Monaco,2020-07-22,112,111.0,1.0
Monaco,2020-07-23,114,112.0,2.0
Monaco,2020-07-24,116,114.0,2.0
Monaco,2020-07-25,116,116.0,0.0
Monaco,2020-07-26,116,116.0,0.0
Monaco,2020-07-27,116,116.0,0.0
Mongolia,2020-01-22,0,,
Mongolia,2020-01-23,0,0.0,0.0
Mongolia,2020-01-24,0,0.0,0.0
Mongolia,2020-01-25,0,0.0,0.0
Mongolia,2020-01-26,0,0.0,0.0
Mongolia,2020-01-27,0,0.0,0.0
Mongolia,2020-01-28,0,0.0,0.0
Mongolia,2020-01-29,0,0.0,0.0
Mongolia,2020-01-30,0,0.0,0.0
Mongolia,2020-01-31,0,0.0,0.0
Mongolia,2020-02-01,0,0.0,0.0
Mongolia,2020-02-02,0,0.0,0.0
Mongolia,2020-02-03,0,0.0,0.0
Mongolia,2020-02-04,0,0.0,0.0
Mongolia,2020-02-05,0,0.0,0.0
Mongolia,2020-02-06,0,0.0,0.0
Mongolia,2020-02-07,0,0.0,0.0
Mongolia,2020-02-08,0,0.0,0.0
Mongolia,2020-02-09,0,0.0,0.0
Mongolia,2020-02-10,0,0.0,0.0
Mongolia,2020-02-11,0,0.0,0.0
Mongolia,2020-02-12,0,0.0,0.0
Mongolia,2020-02-13,0,0.0,0.0
Mongolia,2020-02-14,0,0.0,0.0
Mongolia,2020-02-15,0,0.0,0.0
Mongolia,2020-02-16,0,0.0,0.0
Mongolia,2020-02-17,0,0.0,0.0
Mongolia,2020-02-18,0,0.0,0.0
Mongolia,2020-02-19,0,0.0,0.0
Mongolia,2020-02-20,0,0.0,0.0
Mongolia,2020-02-21,0,0.0,0.0
Mongolia,2020-02-22,0,0.0,0.0
Mongolia,2020-02-23,0,0.0,0.0
Mongolia,2020-02-24,0,0.0,0.0
Mongolia,2020-02-25,0,0.0,0.0
Mongolia,2020-02-26,0,0.0,0.0
Mongolia,2020-02-27,0,0.0,0.0
Mongolia,2020-02-28,0,0.0,0.0
Mongolia,2020-02-29,0,0.0,0.0
Mongolia,2020-03-01,0,0.0,0.0
Mongolia,2020-03-02,0,0.0,0.0
Mongolia,2020-03-03,0,0.0,0.0
Mongolia,2020-03-04,0,0.0,0.0
Mongolia,2020-03-05,0,0.0,0.0
Mongolia,2020-03-06,0,0.0,0.0
Mongolia,2020-03-07,0,0.0,0.0
Mongolia,2020-03-08,0,0.0,0.0
Mongolia,2020-03-09,0,0.0,0.0
Mongolia,2020-03-10,1,0.0,1.0
Mongolia,2020-03-11,1,1.0,0.0
Mongolia,2020-03-12,1,1.0,0.0
Mongolia,2020-03-13,1,1.0,0.0
Mongolia,2020-03-14,1,1.0,0.0
Mongolia,2020-03-15,1,1.0,0.0
Mongolia,2020-03-16,1,1.0,0.0
Mongolia,2020-03-17,5,1.0,4.0
Mongolia,2020-03-18,6,5.0,1.0
Mongolia,2020-03-19,6,6.0,0.0
Mongolia,2020-03-20,6,6.0,0.0
Mongolia,2020-03-21,10,6.0,4.0
Mongolia,2020-03-22,10,10.0,0.0
Mongolia,2020-03-23,10,10.0,0.0
Mongolia,2020-03-24,10,10.0,0.0
Mongolia,2020-03-25,10,10.0,0.0
Mongolia,2020-03-26,11,10.0,1.0
Mongolia,2020-03-27,11,11.0,0.0
Mongolia,2020-03-28,12,11.0,1.0
Mongolia,2020-03-29,12,12.0,0.0
Mongolia,2020-03-30,12,12.0,0.0
Mongolia,2020-03-31,12,12.0,0.0
Mongolia,2020-04-01,14,12.0,2.0
Mongolia,2020-04-02,14,14.0,0.0
Mongolia,2020-04-03,14,14.0,0.0
Mongolia,2020-04-04,14,14.0,0.0
Mongolia,2020-04-05,14,14.0,0.0
Mongolia,2020-04-06,15,14.0,1.0
Mongolia,2020-04-07,15,15.0,0.0
Mongolia,2020-04-08,16,15.0,1.0
Mongolia,2020-04-09,16,16.0,0.0
Mongolia,2020-04-10,16,16.0,0.0
Mongolia,2020-04-11,16,16.0,0.0
Mongolia,2020-04-12,16,16.0,0.0
Mongolia,2020-04-13,17,16.0,1.0
Mongolia,2020-04-14,30,17.0,13.0
Mongolia,2020-04-15,30,30.0,0.0
Mongolia,2020-04-16,31,30.0,1.0
Mongolia,2020-04-17,31,31.0,0.0
Mongolia,2020-04-18,31,31.0,0.0
Mongolia,2020-04-19,32,31.0,1.0
Mongolia,2020-04-20,33,32.0,1.0
Mongolia,2020-04-21,34,33.0,1.0
Mongolia,2020-04-22,35,34.0,1.0
Mongolia,2020-04-23,36,35.0,1.0
Mongolia,2020-04-24,37,36.0,1.0
Mongolia,2020-04-25,37,37.0,0.0
Mongolia,2020-04-26,38,37.0,1.0
Mongolia,2020-04-27,38,38.0,0.0
Mongolia,2020-04-28,38,38.0,0.0
Mongolia,2020-04-29,38,38.0,0.0
Mongolia,2020-04-30,38,38.0,0.0
Mongolia,2020-05-01,38,38.0,0.0
Mongolia,2020-05-02,39,38.0,1.0
Mongolia,2020-05-03,39,39.0,0.0
Mongolia,2020-05-04,40,39.0,1.0
Mongolia,2020-05-05,41,40.0,1.0
Mongolia,2020-05-06,41,41.0,0.0
Mongolia,2020-05-07,41,41.0,0.0
Mongolia,2020-05-08,42,41.0,1.0
Mongolia,2020-05-09,42,42.0,0.0
Mongolia,2020-05-10,42,42.0,0.0
Mongolia,2020-05-11,42,42.0,0.0
Mongolia,2020-05-12,42,42.0,0.0
Mongolia,2020-05-13,42,42.0,0.0
Mongolia,2020-05-14,98,42.0,56.0
Mongolia,2020-05-15,98,98.0,0.0
Mongolia,2020-05-16,135,98.0,37.0
Mongolia,2020-05-17,136,135.0,1.0
Mongolia,2020-05-18,140,136.0,4.0
Mongolia,2020-05-19,140,140.0,0.0
Mongolia,2020-05-20,140,140.0,0.0
Mongolia,2020-05-21,140,140.0,0.0
Mongolia,2020-05-22,141,140.0,1.0
Mongolia,2020-05-23,141,141.0,0.0
Mongolia,2020-05-24,141,141.0,0.0
Mongolia,2020-05-25,141,141.0,0.0
Mongolia,2020-05-26,141,141.0,0.0
Mongolia,2020-05-27,148,141.0,7.0
Mongolia,2020-05-28,161,148.0,13.0
Mongolia,2020-05-29,179,161.0,18.0
Mongolia,2020-05-30,179,179.0,0.0
Mongolia,2020-05-31,179,179.0,0.0
Mongolia,2020-06-01,185,179.0,6.0
Mongolia,2020-06-02,185,185.0,0.0
Mongolia,2020-06-03,185,185.0,0.0
Mongolia,2020-06-04,186,185.0,1.0
Mongolia,2020-06-05,191,186.0,5.0
Mongolia,2020-06-06,193,191.0,2.0
Mongolia,2020-06-07,193,193.0,0.0
Mongolia,2020-06-08,194,193.0,1.0
Mongolia,2020-06-09,194,194.0,0.0
Mongolia,2020-06-10,194,194.0,0.0
Mongolia,2020-06-11,197,194.0,3.0
Mongolia,2020-06-12,197,197.0,0.0
Mongolia,2020-06-13,197,197.0,0.0
Mongolia,2020-06-14,197,197.0,0.0
Mongolia,2020-06-15,197,197.0,0.0
Mongolia,2020-06-16,197,197.0,0.0
Mongolia,2020-06-17,201,197.0,4.0
Mongolia,2020-06-18,204,201.0,3.0
Mongolia,2020-06-19,204,204.0,0.0
Mongolia,2020-06-20,206,204.0,2.0
Mongolia,2020-06-21,213,206.0,7.0
Mongolia,2020-06-22,215,213.0,2.0
Mongolia,2020-06-23,215,215.0,0.0
Mongolia,2020-06-24,216,215.0,1.0
Mongolia,2020-06-25,219,216.0,3.0
Mongolia,2020-06-26,219,219.0,0.0
Mongolia,2020-06-27,219,219.0,0.0
Mongolia,2020-06-28,220,219.0,1.0
Mongolia,2020-06-29,220,220.0,0.0
Mongolia,2020-06-30,220,220.0,0.0
Mongolia,2020-07-01,220,220.0,0.0
Mongolia,2020-07-02,220,220.0,0.0
Mongolia,2020-07-03,220,220.0,0.0
Mongolia,2020-07-04,220,220.0,0.0
Mongolia,2020-07-05,220,220.0,0.0
Mongolia,2020-07-06,225,220.0,5.0
Mongolia,2020-07-07,227,225.0,2.0
Mongolia,2020-07-08,227,227.0,0.0
Mongolia,2020-07-09,227,227.0,0.0
Mongolia,2020-07-10,227,227.0,0.0
Mongolia,2020-07-11,230,227.0,3.0
Mongolia,2020-07-12,230,230.0,0.0
Mongolia,2020-07-13,243,230.0,13.0
Mongolia,2020-07-14,261,243.0,18.0
Mongolia,2020-07-15,261,261.0,0.0
Mongolia,2020-07-16,262,261.0,1.0
Mongolia,2020-07-17,287,262.0,25.0
Mongolia,2020-07-18,287,287.0,0.0
Mongolia,2020-07-19,287,287.0,0.0
Mongolia,2020-07-20,287,287.0,0.0
Mongolia,2020-07-21,287,287.0,0.0
Mongolia,2020-07-22,287,287.0,0.0
Mongolia,2020-07-23,288,287.0,1.0
Mongolia,2020-07-24,288,288.0,0.0
Mongolia,2020-07-25,288,288.0,0.0
Mongolia,2020-07-26,288,288.0,0.0
Mongolia,2020-07-27,289,288.0,1.0
Montenegro,2020-01-22,0,,
Montenegro,2020-01-23,0,0.0,0.0
Montenegro,2020-01-24,0,0.0,0.0
Montenegro,2020-01-25,0,0.0,0.0
Montenegro,2020-01-26,0,0.0,0.0
Montenegro,2020-01-27,0,0.0,0.0
Montenegro,2020-01-28,0,0.0,0.0
Montenegro,2020-01-29,0,0.0,0.0
Montenegro,2020-01-30,0,0.0,0.0
Montenegro,2020-01-31,0,0.0,0.0
Montenegro,2020-02-01,0,0.0,0.0
Montenegro,2020-02-02,0,0.0,0.0
Montenegro,2020-02-03,0,0.0,0.0
Montenegro,2020-02-04,0,0.0,0.0
Montenegro,2020-02-05,0,0.0,0.0
Montenegro,2020-02-06,0,0.0,0.0
Montenegro,2020-02-07,0,0.0,0.0
Montenegro,2020-02-08,0,0.0,0.0
Montenegro,2020-02-09,0,0.0,0.0
Montenegro,2020-02-10,0,0.0,0.0
Montenegro,2020-02-11,0,0.0,0.0
Montenegro,2020-02-12,0,0.0,0.0
Montenegro,2020-02-13,0,0.0,0.0
Montenegro,2020-02-14,0,0.0,0.0
Montenegro,2020-02-15,0,0.0,0.0
Montenegro,2020-02-16,0,0.0,0.0
Montenegro,2020-02-17,0,0.0,0.0
Montenegro,2020-02-18,0,0.0,0.0
Montenegro,2020-02-19,0,0.0,0.0
Montenegro,2020-02-20,0,0.0,0.0
Montenegro,2020-02-21,0,0.0,0.0
Montenegro,2020-02-22,0,0.0,0.0
Montenegro,2020-02-23,0,0.0,0.0
Montenegro,2020-02-24,0,0.0,0.0
Montenegro,2020-02-25,0,0.0,0.0
Montenegro,2020-02-26,0,0.0,0.0
Montenegro,2020-02-27,0,0.0,0.0
Montenegro,2020-02-28,0,0.0,0.0
Montenegro,2020-02-29,0,0.0,0.0
Montenegro,2020-03-01,0,0.0,0.0
Montenegro,2020-03-02,0,0.0,0.0
Montenegro,2020-03-03,0,0.0,0.0
Montenegro,2020-03-04,0,0.0,0.0
Montenegro,2020-03-05,0,0.0,0.0
Montenegro,2020-03-06,0,0.0,0.0
Montenegro,2020-03-07,0,0.0,0.0
Montenegro,2020-03-08,0,0.0,0.0
Montenegro,2020-03-09,0,0.0,0.0
Montenegro,2020-03-10,0,0.0,0.0
Montenegro,2020-03-11,0,0.0,0.0
Montenegro,2020-03-12,0,0.0,0.0
Montenegro,2020-03-13,0,0.0,0.0
Montenegro,2020-03-14,0,0.0,0.0
Montenegro,2020-03-15,0,0.0,0.0
Montenegro,2020-03-16,0,0.0,0.0
Montenegro,2020-03-17,2,0.0,2.0
Montenegro,2020-03-18,2,2.0,0.0
Montenegro,2020-03-19,3,2.0,1.0
Montenegro,2020-03-20,14,3.0,11.0
Montenegro,2020-03-21,14,14.0,0.0
Montenegro,2020-03-22,21,14.0,7.0
Montenegro,2020-03-23,27,21.0,6.0
Montenegro,2020-03-24,47,27.0,20.0
Montenegro,2020-03-25,52,47.0,5.0
Montenegro,2020-03-26,69,52.0,17.0
Montenegro,2020-03-27,82,69.0,13.0
Montenegro,2020-03-28,84,82.0,2.0
Montenegro,2020-03-29,85,84.0,1.0
Montenegro,2020-03-30,91,85.0,6.0
Montenegro,2020-03-31,109,91.0,18.0
Montenegro,2020-04-01,123,109.0,14.0
Montenegro,2020-04-02,144,123.0,21.0
Montenegro,2020-04-03,174,144.0,30.0
Montenegro,2020-04-04,201,174.0,27.0
Montenegro,2020-04-05,214,201.0,13.0
Montenegro,2020-04-06,233,214.0,19.0
Montenegro,2020-04-07,241,233.0,8.0
Montenegro,2020-04-08,248,241.0,7.0
Montenegro,2020-04-09,252,248.0,4.0
Montenegro,2020-04-10,255,252.0,3.0
Montenegro,2020-04-11,263,255.0,8.0
Montenegro,2020-04-12,272,263.0,9.0
Montenegro,2020-04-13,274,272.0,2.0
Montenegro,2020-04-14,283,274.0,9.0
Montenegro,2020-04-15,288,283.0,5.0
Montenegro,2020-04-16,303,288.0,15.0
Montenegro,2020-04-17,303,303.0,0.0
Montenegro,2020-04-18,307,303.0,4.0
Montenegro,2020-04-19,308,307.0,1.0
Montenegro,2020-04-20,312,308.0,4.0
Montenegro,2020-04-21,313,312.0,1.0
Montenegro,2020-04-22,315,313.0,2.0
Montenegro,2020-04-23,316,315.0,1.0
Montenegro,2020-04-24,319,316.0,3.0
Montenegro,2020-04-25,320,319.0,1.0
Montenegro,2020-04-26,321,320.0,1.0
Montenegro,2020-04-27,321,321.0,0.0
Montenegro,2020-04-28,321,321.0,0.0
Montenegro,2020-04-29,322,321.0,1.0
Montenegro,2020-04-30,322,322.0,0.0
Montenegro,2020-05-01,322,322.0,0.0
Montenegro,2020-05-02,322,322.0,0.0
Montenegro,2020-05-03,322,322.0,0.0
Montenegro,2020-05-04,323,322.0,1.0
Montenegro,2020-05-05,324,323.0,1.0
Montenegro,2020-05-06,324,324.0,0.0
Montenegro,2020-05-07,324,324.0,0.0
Montenegro,2020-05-08,324,324.0,0.0
Montenegro,2020-05-09,324,324.0,0.0
Montenegro,2020-05-10,324,324.0,0.0
Montenegro,2020-05-11,324,324.0,0.0
Montenegro,2020-05-12,324,324.0,0.0
Montenegro,2020-05-13,324,324.0,0.0
Montenegro,2020-05-14,324,324.0,0.0
Montenegro,2020-05-15,324,324.0,0.0
Montenegro,2020-05-16,324,324.0,0.0
Montenegro,2020-05-17,324,324.0,0.0
Montenegro,2020-05-18,324,324.0,0.0
Montenegro,2020-05-19,324,324.0,0.0
Montenegro,2020-05-20,324,324.0,0.0
Montenegro,2020-05-21,324,324.0,0.0
Montenegro,2020-05-22,324,324.0,0.0
Montenegro,2020-05-23,324,324.0,0.0
Montenegro,2020-05-24,324,324.0,0.0
Montenegro,2020-05-25,324,324.0,0.0
Montenegro,2020-05-26,324,324.0,0.0
Montenegro,2020-05-27,324,324.0,0.0
Montenegro,2020-05-28,324,324.0,0.0
Montenegro,2020-05-29,324,324.0,0.0
Montenegro,2020-05-30,324,324.0,0.0
Montenegro,2020-05-31,324,324.0,0.0
Montenegro,2020-06-01,324,324.0,0.0
Montenegro,2020-06-02,324,324.0,0.0
Montenegro,2020-06-03,324,324.0,0.0
Montenegro,2020-06-04,324,324.0,0.0
Montenegro,2020-06-05,324,324.0,0.0
Montenegro,2020-06-06,324,324.0,0.0
Montenegro,2020-06-07,324,324.0,0.0
Montenegro,2020-06-08,324,324.0,0.0
Montenegro,2020-06-09,324,324.0,0.0
Montenegro,2020-06-10,324,324.0,0.0
Montenegro,2020-06-11,324,324.0,0.0
Montenegro,2020-06-12,324,324.0,0.0
Montenegro,2020-06-13,324,324.0,0.0
Montenegro,2020-06-14,325,324.0,1.0
Montenegro,2020-06-15,326,325.0,1.0
Montenegro,2020-06-16,326,326.0,0.0
Montenegro,2020-06-17,333,326.0,7.0
Montenegro,2020-06-18,337,333.0,4.0
Montenegro,2020-06-19,355,337.0,18.0
Montenegro,2020-06-20,359,355.0,4.0
Montenegro,2020-06-21,362,359.0,3.0
Montenegro,2020-06-22,367,362.0,5.0
Montenegro,2020-06-23,378,367.0,11.0
Montenegro,2020-06-24,389,378.0,11.0
Montenegro,2020-06-25,414,389.0,25.0
Montenegro,2020-06-26,439,414.0,25.0
Montenegro,2020-06-27,469,439.0,30.0
Montenegro,2020-06-28,481,469.0,12.0
Montenegro,2020-06-29,501,481.0,20.0
Montenegro,2020-06-30,548,501.0,47.0
Montenegro,2020-07-01,576,548.0,28.0
Montenegro,2020-07-02,616,576.0,40.0
Montenegro,2020-07-03,663,616.0,47.0
Montenegro,2020-07-04,720,663.0,57.0
Montenegro,2020-07-05,781,720.0,61.0
Montenegro,2020-07-06,841,781.0,60.0
Montenegro,2020-07-07,907,841.0,66.0
Montenegro,2020-07-08,960,907.0,53.0
Montenegro,2020-07-09,1019,960.0,59.0
Montenegro,2020-07-10,1019,1019.0,0.0
Montenegro,2020-07-11,1164,1019.0,145.0
Montenegro,2020-07-12,1221,1164.0,57.0
Montenegro,2020-07-13,1287,1221.0,66.0
Montenegro,2020-07-14,1287,1287.0,0.0
Montenegro,2020-07-15,1287,1287.0,0.0
Montenegro,2020-07-16,1287,1287.0,0.0
Montenegro,2020-07-17,1965,1287.0,678.0
Montenegro,2020-07-18,2072,1965.0,107.0
Montenegro,2020-07-19,2188,2072.0,116.0
